id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
54,sms,Je ne peux pas laisser ce policier entrer dans la maison.,Je ne peux pas laisser ce policier entrer dans la maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁peux', '▁pas', '▁laisser', '▁ce', '▁policier', '▁entrer', '▁dans', '▁la', '▁maison', '.']","['▁Je', '▁ne', '▁peux', '▁pas', '▁laisser', '▁ce', '▁policier', '▁entrer', '▁dans', '▁la', '▁maison']",12,11,-10.354384104410807,-10.320945046164773,,,,,0.9677819609642029,masked_lm
55,sms,Je ne supporte plus ce cours tres penible.,Je ne supporte plus ce cours tres penible,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁supporte', '▁plus', '▁ce', '▁cours', '▁tres', '▁pen', 'ible', '.']","['▁Je', '▁ne', '▁supporte', '▁plus', '▁ce', '▁cours', '▁tres', '▁pen', 'ible']",10,9,-10.42525405883789,-10.448866102430555,,,,,0.9749110341072083,masked_lm
56,sms,Je ne veux pas appeler ma mere devant la police.,Je ne veux pas appeler ma mer devant la police,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁veux', '▁pas', '▁appeler', '▁ma', '▁mer', 'e', '▁devant', '▁la', '▁police', '.']","['▁Je', '▁ne', '▁veux', '▁pas', '▁appeler', '▁ma', '▁mer', '▁devant', '▁la', '▁police']",12,10,-10.549589157104492,-10.518955993652344,,,,,0.9011762738227844,masked_lm
57,sms,Je ne comprends pas pourquoi ce type est fou.,Je ne comprends pas pk ce type est fou,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁comprends', '▁pas', '▁pourquoi', '▁ce', '▁type', '▁est', '▁fou', '.']","['▁Je', '▁ne', '▁comprends', '▁pas', '▁p', 'k', '▁ce', '▁type', '▁est', '▁fou']",10,10,-10.455850982666016,-10.443263244628906,,,,,0.9500230550765991,masked_lm
58,sms,Je ne garde pas mon argent dans cette maison.,Je ne garde pas mon argent dans cette maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁garde', '▁pas', '▁mon', '▁argent', '▁dans', '▁cette', '▁maison', '.']","['▁Je', '▁ne', '▁garde', '▁pas', '▁mon', '▁argent', '▁dans', '▁cette', '▁maison']",10,9,-10.596097564697265,-10.56154039171007,,,,,0.9649773836135864,masked_lm
59,sms,Je ne peux pas ecouter cette musique avec ce type.,Je ne peux pas ecouter cette muzik avc ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁peux', '▁pas', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '.']","['▁Je', '▁ne', '▁peux', '▁pas', '▁eco', 'uter', '▁cette', '▁mu', 'z', 'ik', '▁av', 'c', '▁ce', '▁type']",12,14,-10.384053548177084,-10.382638113839286,,,,,0.9582244753837585,masked_lm
60,sms,Je ne vais pas faire ce travail bizarre ce soir.,Je ne vais pas faire ce travail bizarre ce soir,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁vais', '▁pas', '▁faire', '▁ce', '▁travail', '▁bizarre', '▁ce', '▁soir', '.']","['▁Je', '▁ne', '▁vais', '▁pas', '▁faire', '▁ce', '▁travail', '▁bizarre', '▁ce', '▁soir']",11,10,-10.43092207475142,-10.423330688476563,,,,,0.9689829349517822,masked_lm
61,sms,Je ne veux pas revoir ce policier apres la fete.,Je ne veux pas revoir ce policier apres la fete,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁veux', '▁pas', '▁revoir', '▁ce', '▁policier', '▁apres', '▁la', '▁fete', '.']","['▁Je', '▁ne', '▁veux', '▁pas', '▁revoir', '▁ce', '▁policier', '▁apres', '▁la', '▁fete']",11,10,-10.444068908691406,-10.443299865722656,,,,,0.9887108206748962,masked_lm
62,sms,Je ne peux pas suivre cette femme jusque chez elle.,Je ne peux pas suivre cette fem jusque chez elle,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁peux', '▁pas', '▁suivre', '▁cette', '▁femme', '▁jusque', '▁chez', '▁elle', '.']","['▁Je', '▁ne', '▁peux', '▁pas', '▁suivre', '▁cette', '▁fe', 'm', '▁jusque', '▁chez', '▁elle']",11,11,-10.38736932927912,-10.319708390669389,,,,,0.9608532786369324,masked_lm
63,sms,Je ne trouve pas cette voiture tres jolie.,Je ne trouve pas cette voiture tres jolie,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁trouve', '▁pas', '▁cette', '▁voiture', '▁tres', '▁jolie', '.']","['▁Je', '▁ne', '▁trouve', '▁pas', '▁cette', '▁voiture', '▁tres', '▁jolie']",9,8,-10.546117146809896,-10.521836280822754,,,,,0.9716225266456604,masked_lm
64,sms,Je ne veux pas vendre ce materiel a ce type.,Je ne veux pas vendre ce materiel a ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁veux', '▁pas', '▁vendre', '▁ce', '▁materiel', '▁a', '▁ce', '▁type', '.']","['▁Je', '▁ne', '▁veux', '▁pas', '▁vendre', '▁ce', '▁materiel', '▁a', '▁ce', '▁type']",11,10,-10.345074740323154,-10.322805786132813,,,,,0.9781712889671326,masked_lm
65,sms,Je ne sais pas pourquoi cette femme est si enervee.,Je ne sais pas pk cette fem est si enervee,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁si', '▁en', 'er', 've', 'e', '.']","['▁Je', '▁ne', '▁sais', '▁pas', '▁p', 'k', '▁cette', '▁fe', 'm', '▁est', '▁si', '▁en', 'er', 've', 'e']",14,15,-10.381308419363839,-10.34458516438802,,,,,0.9229978919029236,masked_lm
66,sms,Je ne veux pas rester dans ce quartier etrange.,Je ne veux pas rester dans ce qartier etrange,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁veux', '▁pas', '▁rester', '▁dans', '▁ce', '▁quartier', '▁et', 'range', '.']","['▁Je', '▁ne', '▁veux', '▁pas', '▁rester', '▁dans', '▁ce', '▁q', 'art', 'ier', '▁et', 'range']",11,12,-10.497343583540482,-10.423320770263672,,,,,0.8251338005065918,masked_lm
67,sms,Je ne peux pas parler a mon frere pendant le travail.,Je ne peux pas parler a mon frr pendant le travail,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁peux', '▁pas', '▁parler', '▁a', '▁mon', '▁frere', '▁pendant', '▁le', '▁travail', '.']","['▁Je', '▁ne', '▁peux', '▁pas', '▁parler', '▁a', '▁mon', '▁fr', 'r', '▁pendant', '▁le', '▁travail']",12,12,-10.585172017415365,-10.576966603597006,,,,,0.9701317548751831,masked_lm
68,sms,Je ne comprends pas cette fete bizarre du tout.,Je ne comprends pas cette fete bizarre du tout,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁comprends', '▁pas', '▁cette', '▁fete', '▁bizarre', '▁du', '▁tout', '.']","['▁Je', '▁ne', '▁comprends', '▁pas', '▁cette', '▁fete', '▁bizarre', '▁du', '▁tout']",10,9,-10.430401611328126,-10.413321601019966,,,,,0.9453693628311157,masked_lm
69,sms,Je ne veux pas donner ma voiture a ce policier.,Je ne veux pas donner ma voiture a ce policier,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁veux', '▁pas', '▁donner', '▁ma', '▁voiture', '▁a', '▁ce', '▁policier', '.']","['▁Je', '▁ne', '▁veux', '▁pas', '▁donner', '▁ma', '▁voiture', '▁a', '▁ce', '▁policier']",11,10,-10.470209988680752,-10.432991027832031,,,,,0.9830741286277771,masked_lm
70,sms,Je ne vais pas laisser ce type fou entrer ici.,Je ne vais pas laisser ce type fou entrer ici,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁vais', '▁pas', '▁laisser', '▁ce', '▁type', '▁fou', '▁entrer', '▁ici', '.']","['▁Je', '▁ne', '▁vais', '▁pas', '▁laisser', '▁ce', '▁type', '▁fou', '▁entrer', '▁ici']",11,10,-10.369958357377486,-10.34039077758789,,,,,0.9603449106216431,masked_lm
71,sms,Tu ne parles pas a cette femme comme ca.,Tu ne parles pas a cette fem comme ca,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁parle', 's', '▁pas', '▁a', '▁cette', '▁femme', '▁comme', '▁ca', '.']","['▁Tu', '▁ne', '▁parle', 's', '▁pas', '▁a', '▁cette', '▁fe', 'm', '▁comme', '▁ca']",11,11,-10.42166553844105,-10.426212657581676,,,,,0.9293380379676819,masked_lm
72,sms,Tu ne vas pas a la fete sans ton frere.,Tu ne vas pas a la fete sans ton frr,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁vas', '▁pas', '▁a', '▁la', '▁fete', '▁sans', '▁ton', '▁frere', '.']","['▁Tu', '▁ne', '▁vas', '▁pas', '▁a', '▁la', '▁fete', '▁sans', '▁ton', '▁fr', 'r']",11,11,-10.524250377308238,-10.606880187988281,,,,,0.9390003085136414,masked_lm
73,sms,Tu ne trouves pas ce policier bizarre ?,Tu ne trouves pas ce policier bizarre,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁trouve', 's', '▁pas', '▁ce', '▁policier', '▁bizarre', '▁?']","['▁Tu', '▁ne', '▁trouve', 's', '▁pas', '▁ce', '▁policier', '▁bizarre']",9,8,-10.361397637261284,-10.378632545471191,,,,,0.9529850482940674,masked_lm
74,sms,"Tu ne gardes pas ton argent dans la maison, j'espere.","Tu ne gardes pas ton argent dans la maison, j'espere",1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁gardes', '▁pas', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', ',', '▁j', ""'"", 'espere', '.']","['▁Tu', '▁ne', '▁gardes', '▁pas', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', ',', '▁j', ""'"", 'espere']",14,13,-10.544440133231026,-10.518605158879208,,,,,0.9434755444526672,masked_lm
75,sms,Tu ne veux pas suivre ce type etrange ce soir.,Tu ne veux pas suivre ce type etrange ce soir,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁veux', '▁pas', '▁suivre', '▁ce', '▁type', '▁et', 'range', '▁ce', '▁soir', '.']","['▁Tu', '▁ne', '▁veux', '▁pas', '▁suivre', '▁ce', '▁type', '▁et', 'range', '▁ce', '▁soir']",12,11,-10.34836196899414,-10.360905733975498,,,,,0.9810194969177246,masked_lm
76,sms,Tu ne peux pas appeler la police maintenant.,Tu ne peux pas appeler la police mnt,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁peux', '▁pas', '▁appeler', '▁la', '▁police', '▁maintenant', '.']","['▁Tu', '▁ne', '▁peux', '▁pas', '▁appeler', '▁la', '▁police', '▁m', 'nt']",9,9,-10.65971204969618,-10.618565877278646,,,,,0.8966933488845825,masked_lm
77,sms,Tu ne laisses pas ta mere avec ce type fou.,Tu ne laisses pas ta mer avc ce type fou,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁laisse', 's', '▁pas', '▁ta', '▁mer', 'e', '▁avec', '▁ce', '▁type', '▁fou', '.']","['▁Tu', '▁ne', '▁laisse', 's', '▁pas', '▁ta', '▁mer', '▁av', 'c', '▁ce', '▁type', '▁fou']",13,12,-10.385379497821514,-10.495553334554037,,,,,0.9321298599243164,masked_lm
78,sms,Tu ne veux pas quitter ce travail penible ?,Tu ne veux pas quitter ce travail penible,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁veux', '▁pas', '▁quitter', '▁ce', '▁travail', '▁pen', 'ible', '▁?']","['▁Tu', '▁ne', '▁veux', '▁pas', '▁quitter', '▁ce', '▁travail', '▁pen', 'ible']",10,9,-10.547040557861328,-10.5570068359375,,,,,0.967276394367218,masked_lm
79,sms,Tu ne comprends pas cette femme bizarre ?,Tu ne comprends pas cette fem bizarre,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁comprends', '▁pas', '▁cette', '▁femme', '▁bizarre', '▁?']","['▁Tu', '▁ne', '▁comprends', '▁pas', '▁cette', '▁fe', 'm', '▁bizarre']",8,8,-10.497243881225586,-10.498125076293945,,,,,0.9423580765724182,masked_lm
80,sms,Tu ne vas pas vendre cette voiture a ton frere.,Tu ne vas pas vendre cette voiture a ton frr,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Tu', '▁ne', '▁vas', '▁pas', '▁vendre', '▁cette', '▁voiture', '▁a', '▁ton', '▁frere', '.']","['▁Tu', '▁ne', '▁vas', '▁pas', '▁vendre', '▁cette', '▁voiture', '▁a', '▁ton', '▁fr', 'r']",11,11,-10.414093017578125,-10.46353565562855,,,,,0.951065719127655,masked_lm
81,sms,Est-ce que tu veux parler a cette femme apres la fete ?,Est-ce que tu veux parler a cette fem apres la fete,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁parler', '▁a', '▁cette', '▁femme', '▁apres', '▁la', '▁fete', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁parler', '▁a', '▁cette', '▁fe', 'm', '▁apres', '▁la', '▁fete']",14,14,-10.428683689662389,-10.421524047851562,,,,,0.9891082048416138,masked_lm
82,sms,Est-ce que tu peux aider ton frere avec ce travail penible ?,Est-ce que tu peux aider ton frr avc ce travail penible,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁aider', '▁ton', '▁frere', '▁avec', '▁ce', '▁travail', '▁pen', 'ible', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁aider', '▁ton', '▁fr', 'r', '▁av', 'c', '▁ce', '▁travail', '▁pen', 'ible']",15,16,-10.418918863932292,-10.512922286987305,,,,,0.963654637336731,masked_lm
83,sms,Est-ce que tu trouves ce policier vraiment etrange ?,Est-ce que tu trouves ce policier vraiment etrange,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁trouve', 's', '▁ce', '▁policier', '▁vraiment', '▁et', 'range', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁trouve', 's', '▁ce', '▁policier', '▁vraiment', '▁et', 'range']",13,12,-10.349231426532452,-10.37221654256185,,,,,0.9632307887077332,masked_lm
84,sms,Est-ce que tu vas laisser ton argent dans la maison ?,Est-ce que tu vas laisser ton argent dans la maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁vas', '▁laisser', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁vas', '▁laisser', '▁ton', '▁argent', '▁dans', '▁la', '▁maison']",13,12,-10.31045180100661,-10.339833577473959,,,,,0.989583432674408,masked_lm
85,sms,Est-ce que tu ecoutes cette musique avec ce type ?,Est-ce que tu ecoutes cette muzik avc ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁eco', 'ute', 's', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁eco', 'ute', 's', '▁cette', '▁mu', 'z', 'ik', '▁av', 'c', '▁ce', '▁type']",14,16,-10.335093906947545,-10.40324592590332,,,,,0.9621462225914001,masked_lm
86,sms,Est-ce que tu veux revoir ma mere apres le travail ?,Est-ce que tu veux revoir ma mer apres le travail,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁revoir', '▁ma', '▁mer', 'e', '▁apres', '▁le', '▁travail', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁revoir', '▁ma', '▁mer', '▁apres', '▁le', '▁travail']",14,12,-10.513255528041295,-10.514185587565104,,,,,0.9542341232299805,masked_lm
87,sms,Est-ce que tu peux calmer cette femme tres enervee ?,Est-ce que tu peux calmer cette fem tres enervee,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁calmer', '▁cette', '▁femme', '▁tres', '▁en', 'er', 've', 'e', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁calmer', '▁cette', '▁fe', 'm', '▁tres', '▁en', 'er', 've', 'e']",15,15,-10.373177083333333,-10.385390218098959,,,,,0.9805364012718201,masked_lm
88,sms,Est-ce que tu vas prevenir la police pour cette fete ?,Est-ce que tu vas prevenir la police pour cette fete,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁vas', '▁pre', 'venir', '▁la', '▁police', '▁pour', '▁cette', '▁fete', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁vas', '▁pre', 'venir', '▁la', '▁police', '▁pour', '▁cette', '▁fete']",14,13,-10.361733572823661,-10.407576340895433,,,,,0.9924638271331787,masked_lm
89,sms,Est-ce que tu connais ce quartier vraiment bizarre ?,Est-ce que tu connais ce qartier vraiment bizarre,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁connais', '▁ce', '▁quartier', '▁vraiment', '▁bizarre', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁connais', '▁ce', '▁q', 'art', 'ier', '▁vraiment', '▁bizarre']",11,12,-10.388995777476918,-10.31202761332194,,,,,0.9420017600059509,masked_lm
90,sms,Est-ce que tu veux acheter ce materiel a ce type ?,Est-ce que tu veux acheter ce materiel a ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁acheter', '▁ce', '▁materiel', '▁a', '▁ce', '▁type', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁acheter', '▁ce', '▁materiel', '▁a', '▁ce', '▁type']",13,12,-10.309254572941708,-10.309466044108072,,,,,0.9924798011779785,masked_lm
91,sms,Il y a une femme etrange devant la maison.,Il y a une fem etrange devant la maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Il', '▁y', '▁a', '▁une', '▁femme', '▁et', 'range', '▁devant', '▁la', '▁maison', '.']","['▁Il', '▁y', '▁a', '▁une', '▁fe', 'm', '▁et', 'range', '▁devant', '▁la', '▁maison']",11,11,-10.485488891601562,-10.447349548339844,,,,,0.9730174541473389,masked_lm
92,sms,Il y a un policier pres de la fete ce soir.,Il y a un policier pres de la fete ce soir,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Il', '▁y', '▁a', '▁un', '▁policier', '▁pres', '▁de', '▁la', '▁fete', '▁ce', '▁soir', '.']","['▁Il', '▁y', '▁a', '▁un', '▁policier', '▁pres', '▁de', '▁la', '▁fete', '▁ce', '▁soir']",12,11,-10.397076924641928,-10.43817832253196,,,,,0.9748979210853577,masked_lm
93,sms,Il y a trop d'argent dans la voiture de mon frere.,Il y a trop d'argent dans la voiture de mon frr,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Il', '▁y', '▁a', '▁trop', '▁d', ""'"", 'argent', '▁dans', '▁la', '▁voiture', '▁de', '▁mon', '▁frere', '.']","['▁Il', '▁y', '▁a', '▁trop', '▁d', ""'"", 'argent', '▁dans', '▁la', '▁voiture', '▁de', '▁mon', '▁fr', 'r']",14,14,-10.503884451729911,-10.537142072405134,,,,,0.9458953142166138,masked_lm
94,sms,Il y a une musique penible dans ce quartier.,Il y a une muzik penible dans ce qartier,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Il', '▁y', '▁a', '▁une', '▁musique', '▁pen', 'ible', '▁dans', '▁ce', '▁quartier', '.']","['▁Il', '▁y', '▁a', '▁une', '▁mu', 'z', 'ik', '▁pen', 'ible', '▁dans', '▁ce', '▁q', 'art', 'ier']",11,14,-10.438181096857244,-10.321156093052455,,,,,0.8868846893310547,masked_lm
95,sms,Il y a un type fou devant le travail de ma mere.,Il y a un type fou devant le travail de ma mer,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Il', '▁y', '▁a', '▁un', '▁type', '▁fou', '▁devant', '▁le', '▁travail', '▁de', '▁ma', '▁mer', 'e', '.']","['▁Il', '▁y', '▁a', '▁un', '▁type', '▁fou', '▁devant', '▁le', '▁travail', '▁de', '▁ma', '▁mer']",14,12,-10.481367928641182,-10.389734903971354,,,,,0.9445266723632812,masked_lm
96,sms,Je ne veux pas que ce policier parle a cette femme.,Je ne veux pas que ce policier parle a cette fem,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁veux', '▁pas', '▁que', '▁ce', '▁policier', '▁parle', '▁a', '▁cette', '▁femme', '.']","['▁Je', '▁ne', '▁veux', '▁pas', '▁que', '▁ce', '▁policier', '▁parle', '▁a', '▁cette', '▁fe', 'm']",12,12,-10.425531387329102,-10.3650754292806,,,,,0.961779773235321,masked_lm
97,sms,Est-ce que tu peux ramener mon frere a la maison ?,Est-ce que tu peux ramener mon frr a la maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁ramener', '▁mon', '▁frere', '▁a', '▁la', '▁maison', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁ramener', '▁mon', '▁fr', 'r', '▁a', '▁la', '▁maison']",13,13,-10.463599571814903,-10.539353590745192,,,,,0.981909453868866,masked_lm
98,sms,Il y a une fete bizarre chez ce type.,Il y a une fete bizarre chez ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Il', '▁y', '▁a', '▁une', '▁fete', '▁bizarre', '▁chez', '▁ce', '▁type', '.']","['▁Il', '▁y', '▁a', '▁une', '▁fete', '▁bizarre', '▁chez', '▁ce', '▁type']",10,9,-10.309012603759765,-10.23968760172526,,,,,0.9883291125297546,masked_lm
99,sms,Je ne vais pas preter mon argent a cette femme.,Je ne vais pas preter mon argent a cette fem,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Je', '▁ne', '▁vais', '▁pas', '▁pret', 'er', '▁mon', '▁argent', '▁a', '▁cette', '▁femme', '.']","['▁Je', '▁ne', '▁vais', '▁pas', '▁pret', 'er', '▁mon', '▁argent', '▁a', '▁cette', '▁fe', 'm']",12,12,-10.610620498657227,-10.54099973042806,,,,,0.9581843614578247,masked_lm
100,sms,Est-ce que tu veux ecouter cette musique avec ton frere ce soir ?,Est-ce que tu veux ecouter cette muzik avc ton frr ce soir,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ton', '▁frere', '▁ce', '▁soir', '▁?']","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁eco', 'uter', '▁cette', '▁mu', 'z', 'ik', '▁av', 'c', '▁ton', '▁fr', 'r', '▁ce', '▁soir']",16,19,-10.316372871398926,-10.370420757092928,,,,,0.9605374932289124,masked_lm
101,spoken,Je ne veux pas parler a cette femme ce soir.,J'veux pas parler a cette femme ce soir.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁parler', '▁a', '▁cette', '▁femme', '▁ce', '▁soir', '.']","['▁J', ""'"", 'veux', '▁pas', '▁parler', '▁a', '▁cette', '▁femme', '▁ce', '▁soir', '.']",11,11,-10.355141379616477,-10.301008744673295,,,,,0.9693873524665833,masked_lm
102,spoken,Je ne vais pas a la fete de mon frere demain.,J'vais pas a la fete de mon frere demain.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁vais', '▁pas', '▁a', '▁la', '▁fete', '▁de', '▁mon', '▁frere', '▁demain', '.']","['▁J', ""'"", 'vais', '▁pas', '▁a', '▁la', '▁fete', '▁de', '▁mon', '▁frere', '▁demain', '.']",12,12,-10.63625462849935,-10.510283788045248,,,,,0.9711153507232666,masked_lm
103,spoken,Je ne trouve pas ce type tres bizarre au fond.,J'trouve pas ce type tres bizarre au fond.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁trouve', '▁pas', '▁ce', '▁type', '▁tres', '▁bizarre', '▁au', '▁fond', '.']","['▁J', ""'"", 'trouve', '▁pas', '▁ce', '▁type', '▁tres', '▁bizarre', '▁au', '▁fond', '.']",11,11,-10.488177212801846,-10.429249850186435,,,,,0.9600865840911865,masked_lm
104,spoken,Je ne peux pas laisser ce policier entrer dans la maison.,J'peux pas laisser ce policier entrer dans la maison.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁peux', '▁pas', '▁laisser', '▁ce', '▁policier', '▁entrer', '▁dans', '▁la', '▁maison', '.']","['▁J', ""'"", 'p', 'eux', '▁pas', '▁laisser', '▁ce', '▁policier', '▁entrer', '▁dans', '▁la', '▁maison', '.']",12,13,-10.354384104410807,-10.22546151968149,,,,,0.9567185640335083,masked_lm
105,spoken,Je ne supporte plus ce cours tres penible.,J'supporte plus ce cours tres penible.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁supporte', '▁plus', '▁ce', '▁cours', '▁tres', '▁pen', 'ible', '.']","['▁J', ""'"", 'support', 'e', '▁plus', '▁ce', '▁cours', '▁tres', '▁pen', 'ible', '.']",10,11,-10.42525405883789,-10.512059992009943,,,,,0.9701180458068848,masked_lm
106,spoken,Je ne veux pas appeler ma mere devant la police.,J'veux pas appeler ma mere devant la police.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁appeler', '▁ma', '▁mer', 'e', '▁devant', '▁la', '▁police', '.']","['▁J', ""'"", 'veux', '▁pas', '▁appeler', '▁ma', '▁mer', 'e', '▁devant', '▁la', '▁police', '.']",12,12,-10.549589157104492,-10.45296859741211,,,,,0.9662938117980957,masked_lm
107,spoken,Je ne comprends pas pourquoi ce type est fou.,J'comprends pas pourquoi ce type est fou.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁comprends', '▁pas', '▁pourquoi', '▁ce', '▁type', '▁est', '▁fou', '.']","['▁J', ""'"", 'com', 'prend', 's', '▁pas', '▁pourquoi', '▁ce', '▁type', '▁est', '▁fou', '.']",10,12,-10.455850982666016,-10.377974192301432,,,,,0.9224372506141663,masked_lm
108,spoken,Je ne garde pas mon argent dans cette maison.,J'garde pas mon argent dans cette maison.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁garde', '▁pas', '▁mon', '▁argent', '▁dans', '▁cette', '▁maison', '.']","['▁J', ""'"", 'garde', '▁pas', '▁mon', '▁argent', '▁dans', '▁cette', '▁maison', '.']",10,10,-10.596097564697265,-10.550382995605469,,,,,0.9385107159614563,masked_lm
