id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
70,sms,Je ne vais pas laisser ce type fou entrer ici.,Je ne vais pas laisser ce type fou entrer ici,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'J', 'e', 'Ġ', 'n', 'e', 'Ġ', 'v', 'a', 'i', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'l', 'a', 'i', 's', 's', 'e', 'r', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', 'f', 'o', 'u', 'Ġ', 'e', 'n', 't', 'r', 'e', 'r', 'Ġ', 'i', 'c', 'i', '.']","['Ġ', 'J', 'e', 'Ġ', 'n', 'e', 'Ġ', 'v', 'a', 'i', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'l', 'a', 'i', 's', 's', 'e', 'r', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', 'f', 'o', 'u', 'Ġ', 'e', 'n', 't', 'r', 'e', 'r', 'Ġ', 'i', 'c', 'i']",47,46,-2.874284460189495,-2.796186115430749,,,,,0.9991776347160339,masked_lm
71,sms,Tu ne parles pas a cette femme comme ca.,Tu ne parles pas a cette fem comme ca,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'p', 'a', 'r', 'l', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'a', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'm', 'e', 'Ġ', 'c', 'o', 'm', 'm', 'e', 'Ġ', 'c', 'a', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'p', 'a', 'r', 'l', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'a', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'Ġ', 'c', 'o', 'm', 'm', 'e', 'Ġ', 'c', 'a']",41,38,-3.042990149521246,-3.4088758920368396,,,,,0.9975062012672424,masked_lm
72,sms,Tu ne vas pas a la fete sans ton frere.,Tu ne vas pas a la fete sans ton frr,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'a', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'a', 'Ġ', 'l', 'a', 'Ġ', 'f', 'e', 't', 'e', 'Ġ', 's', 'a', 'n', 's', 'Ġ', 't', 'o', 'n', 'Ġ', 'f', 'r', 'e', 'r', 'e', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'a', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'a', 'Ġ', 'l', 'a', 'Ġ', 'f', 'e', 't', 'e', 'Ġ', 's', 'a', 'n', 's', 'Ġ', 't', 'o', 'n', 'Ġ', 'f', 'r', 'r']",40,37,-2.913119316101074,-3.083447585234771,,,,,0.9974746704101562,masked_lm
73,sms,Tu ne trouves pas ce policier bizarre ?,Tu ne trouves pas ce policier bizarre,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 't', 'r', 'o', 'u', 'v', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'c', 'e', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'i', 'e', 'r', 'Ġ', 'b', 'i', 'z', 'a', 'r', 'r', 'e', 'Ġ', '?']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 't', 'r', 'o', 'u', 'v', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'c', 'e', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'i', 'e', 'r', 'Ġ', 'b', 'i', 'z', 'a', 'r', 'r', 'e']",40,38,-3.6414852142333984,-3.3901992095144173,,,,,0.9978252053260803,masked_lm
74,sms,"Tu ne gardes pas ton argent dans la maison, j'espere.","Tu ne gardes pas ton argent dans la maison, j'espere",1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'g', 'a', 'r', 'd', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 't', 'o', 'n', 'Ġ', 'a', 'r', 'g', 'e', 'n', 't', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'l', 'a', 'Ġ', 'm', 'a', 'i', 's', 'o', 'n', ',', 'Ġ', 'j', ""'"", 'e', 's', 'p', 'e', 'r', 'e', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'g', 'a', 'r', 'd', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 't', 'o', 'n', 'Ġ', 'a', 'r', 'g', 'e', 'n', 't', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'l', 'a', 'Ġ', 'm', 'a', 'i', 's', 'o', 'n', ',', 'Ġ', 'j', ""'"", 'e', 's', 'p', 'e', 'r', 'e']",54,53,-3.167385525173611,-3.163979728266878,,,,,0.9991278648376465,masked_lm
75,sms,Tu ne veux pas suivre ce type etrange ce soir.,Tu ne veux pas suivre ce type etrange ce soir,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'p', 'a', 's', 'Ġ', 's', 'u', 'i', 'v', 'r', 'e', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', 'e', 't', 'r', 'a', 'n', 'g', 'e', 'Ġ', 'c', 'e', 'Ġ', 's', 'o', 'i', 'r', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'p', 'a', 's', 'Ġ', 's', 'u', 'i', 'v', 'r', 'e', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', 'e', 't', 'r', 'a', 'n', 'g', 'e', 'Ġ', 'c', 'e', 'Ġ', 's', 'o', 'i', 'r']",47,46,-2.9539579837880234,-2.8388637874437417,,,,,0.9990766644477844,masked_lm
76,sms,Tu ne peux pas appeler la police maintenant.,Tu ne peux pas appeler la police mnt,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'p', 'e', 'u', 'x', 'Ġ', 'p', 'a', 's', 'Ġ', 'a', 'p', 'p', 'e', 'l', 'e', 'r', 'Ġ', 'l', 'a', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'e', 'Ġ', 'm', 'a', 'i', 'n', 't', 'e', 'n', 'a', 'n', 't', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'p', 'e', 'u', 'x', 'Ġ', 'p', 'a', 's', 'Ġ', 'a', 'p', 'p', 'e', 'l', 'e', 'r', 'Ġ', 'l', 'a', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'e', 'Ġ', 'm', 'n', 't']",45,37,-3.2521818372938367,-3.4571076470452384,,,,,0.9951213598251343,masked_lm
77,sms,Tu ne laisses pas ta mere avec ce type fou.,Tu ne laisses pas ta mer avc ce type fou,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'l', 'a', 'i', 's', 's', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 't', 'a', 'Ġ', 'm', 'e', 'r', 'e', 'Ġ', 'a', 'v', 'e', 'c', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', 'f', 'o', 'u', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'l', 'a', 'i', 's', 's', 'e', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 't', 'a', 'Ġ', 'm', 'e', 'r', 'Ġ', 'a', 'v', 'c', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', 'f', 'o', 'u']",44,41,-3.3233332200483843,-3.3998807581459602,,,,,0.9980952143669128,masked_lm
78,sms,Tu ne veux pas quitter ce travail penible ?,Tu ne veux pas quitter ce travail penible,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'p', 'a', 's', 'Ġ', 'q', 'u', 'i', 't', 't', 'e', 'r', 'Ġ', 'c', 'e', 'Ġ', 't', 'r', 'a', 'v', 'a', 'i', 'l', 'Ġ', 'p', 'e', 'n', 'i', 'b', 'l', 'e', 'Ġ', '?']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'p', 'a', 's', 'Ġ', 'q', 'u', 'i', 't', 't', 'e', 'r', 'Ġ', 'c', 'e', 'Ġ', 't', 'r', 'a', 'v', 'a', 'i', 'l', 'Ġ', 'p', 'e', 'n', 'i', 'b', 'l', 'e']",44,42,-3.866099791093306,-3.6597280956449962,,,,,0.997428297996521,masked_lm
79,sms,Tu ne comprends pas cette femme bizarre ?,Tu ne comprends pas cette fem bizarre,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'c', 'o', 'm', 'p', 'r', 'e', 'n', 'd', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'm', 'e', 'Ġ', 'b', 'i', 'z', 'a', 'r', 'r', 'e', 'Ġ', '?']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'c', 'o', 'm', 'p', 'r', 'e', 'n', 'd', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'Ġ', 'b', 'i', 'z', 'a', 'r', 'r', 'e']",42,38,-3.8700887589227584,-3.7961912657085217,,,,,0.997776985168457,masked_lm
80,sms,Tu ne vas pas vendre cette voiture a ton frere.,Tu ne vas pas vendre cette voiture a ton frr,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'a', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'v', 'e', 'n', 'd', 'r', 'e', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'v', 'o', 'i', 't', 'u', 'r', 'e', 'Ġ', 'a', 'Ġ', 't', 'o', 'n', 'Ġ', 'f', 'r', 'e', 'r', 'e', '.']","['Ġ', 'T', 'u', 'Ġ', 'n', 'e', 'Ġ', 'v', 'a', 's', 'Ġ', 'p', 'a', 's', 'Ġ', 'v', 'e', 'n', 'd', 'r', 'e', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'v', 'o', 'i', 't', 'u', 'r', 'e', 'Ġ', 'a', 'Ġ', 't', 'o', 'n', 'Ġ', 'f', 'r', 'r']",48,45,-2.9335498809814453,-3.162331305609809,,,,,0.9983582496643066,masked_lm
81,sms,Est-ce que tu veux parler a cette femme apres la fete ?,Est-ce que tu veux parler a cette fem apres la fete,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'p', 'a', 'r', 'l', 'e', 'r', 'Ġ', 'a', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'm', 'e', 'Ġ', 'a', 'p', 'r', 'e', 's', 'Ġ', 'l', 'a', 'Ġ', 'f', 'e', 't', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'p', 'a', 'r', 'l', 'e', 'r', 'Ġ', 'a', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'Ġ', 'a', 'p', 'r', 'e', 's', 'Ġ', 'l', 'a', 'Ġ', 'f', 'e', 't', 'e']",56,52,-3.4079059873308455,-3.234699249267578,,,,,0.9972341656684875,masked_lm
82,sms,Est-ce que tu peux aider ton frere avec ce travail penible ?,Est-ce que tu peux aider ton frr avc ce travail penible,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'p', 'e', 'u', 'x', 'Ġ', 'a', 'i', 'd', 'e', 'r', 'Ġ', 't', 'o', 'n', 'Ġ', 'f', 'r', 'e', 'r', 'e', 'Ġ', 'a', 'v', 'e', 'c', 'Ġ', 'c', 'e', 'Ġ', 't', 'r', 'a', 'v', 'a', 'i', 'l', 'Ġ', 'p', 'e', 'n', 'i', 'b', 'l', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'p', 'e', 'u', 'x', 'Ġ', 'a', 'i', 'd', 'e', 'r', 'Ġ', 't', 'o', 'n', 'Ġ', 'f', 'r', 'r', 'Ġ', 'a', 'v', 'c', 'Ġ', 'c', 'e', 'Ġ', 't', 'r', 'a', 'v', 'a', 'i', 'l', 'Ġ', 'p', 'e', 'n', 'i', 'b', 'l', 'e']",61,56,-3.245185476834657,-3.410234178815569,,,,,0.9976656436920166,masked_lm
83,sms,Est-ce que tu trouves ce policier vraiment etrange ?,Est-ce que tu trouves ce policier vraiment etrange,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 't', 'r', 'o', 'u', 'v', 'e', 's', 'Ġ', 'c', 'e', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'i', 'e', 'r', 'Ġ', 'v', 'r', 'a', 'i', 'm', 'e', 'n', 't', 'Ġ', 'e', 't', 'r', 'a', 'n', 'g', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 't', 'r', 'o', 'u', 'v', 'e', 's', 'Ġ', 'c', 'e', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'i', 'e', 'r', 'Ġ', 'v', 'r', 'a', 'i', 'm', 'e', 'n', 't', 'Ġ', 'e', 't', 'r', 'a', 'n', 'g', 'e']",53,51,-3.2759010746793926,-3.150428622376685,,,,,0.9983558058738708,masked_lm
84,sms,Est-ce que tu vas laisser ton argent dans la maison ?,Est-ce que tu vas laisser ton argent dans la maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'a', 's', 'Ġ', 'l', 'a', 'i', 's', 's', 'e', 'r', 'Ġ', 't', 'o', 'n', 'Ġ', 'a', 'r', 'g', 'e', 'n', 't', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'l', 'a', 'Ġ', 'm', 'a', 'i', 's', 'o', 'n', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'a', 's', 'Ġ', 'l', 'a', 'i', 's', 's', 'e', 'r', 'Ġ', 't', 'o', 'n', 'Ġ', 'a', 'r', 'g', 'e', 'n', 't', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'l', 'a', 'Ġ', 'm', 'a', 'i', 's', 'o', 'n']",54,52,-3.290477893970631,-3.2073725186861477,,,,,0.9983170628547668,masked_lm
85,sms,Est-ce que tu ecoutes cette musique avec ce type ?,Est-ce que tu ecoutes cette muzik avc ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'e', 'c', 'o', 'u', 't', 'e', 's', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'm', 'u', 's', 'i', 'q', 'u', 'e', 'Ġ', 'a', 'v', 'e', 'c', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'e', 'c', 'o', 'u', 't', 'e', 's', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'm', 'u', 'z', 'i', 'k', 'Ġ', 'a', 'v', 'c', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e']",51,46,-3.6128619324927236,-3.819985762886379,,,,,0.9951760768890381,masked_lm
86,sms,Est-ce que tu veux revoir ma mere apres le travail ?,Est-ce que tu veux revoir ma mer apres le travail,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'r', 'e', 'v', 'o', 'i', 'r', 'Ġ', 'm', 'a', 'Ġ', 'm', 'e', 'r', 'e', 'Ġ', 'a', 'p', 'r', 'e', 's', 'Ġ', 'l', 'e', 'Ġ', 't', 'r', 'a', 'v', 'a', 'i', 'l', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'r', 'e', 'v', 'o', 'i', 'r', 'Ġ', 'm', 'a', 'Ġ', 'm', 'e', 'r', 'Ġ', 'a', 'p', 'r', 'e', 's', 'Ġ', 'l', 'e', 'Ġ', 't', 'r', 'a', 'v', 'a', 'i', 'l']",53,50,-3.2980078931124703,-3.3261859130859377,,,,,0.9988124370574951,masked_lm
87,sms,Est-ce que tu peux calmer cette femme tres enervee ?,Est-ce que tu peux calmer cette fem tres enervee,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'p', 'e', 'u', 'x', 'Ġ', 'c', 'a', 'l', 'm', 'e', 'r', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'm', 'e', 'Ġ', 't', 'r', 'e', 's', 'Ġ', 'e', 'n', 'e', 'r', 'v', 'e', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'p', 'e', 'u', 'x', 'Ġ', 'c', 'a', 'l', 'm', 'e', 'r', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 'm', 'Ġ', 't', 'r', 'e', 's', 'Ġ', 'e', 'n', 'e', 'r', 'v', 'e', 'e']",53,49,-3.4729290368422023,-3.573924551204759,,,,,0.997909426689148,masked_lm
88,sms,Est-ce que tu vas prevenir la police pour cette fete ?,Est-ce que tu vas prevenir la police pour cette fete,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'a', 's', 'Ġ', 'p', 'r', 'e', 'v', 'e', 'n', 'i', 'r', 'Ġ', 'l', 'a', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'e', 'Ġ', 'p', 'o', 'u', 'r', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 't', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'a', 's', 'Ġ', 'p', 'r', 'e', 'v', 'e', 'n', 'i', 'r', 'Ġ', 'l', 'a', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'e', 'Ġ', 'p', 'o', 'u', 'r', 'Ġ', 'c', 'e', 't', 't', 'e', 'Ġ', 'f', 'e', 't', 'e']",55,53,-2.996704656427557,-2.8898343500101342,,,,,0.9979273080825806,masked_lm
89,sms,Est-ce que tu connais ce quartier vraiment bizarre ?,Est-ce que tu connais ce qartier vraiment bizarre,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'c', 'o', 'n', 'n', 'a', 'i', 's', 'Ġ', 'c', 'e', 'Ġ', 'q', 'u', 'a', 'r', 't', 'i', 'e', 'r', 'Ġ', 'v', 'r', 'a', 'i', 'm', 'e', 'n', 't', 'Ġ', 'b', 'i', 'z', 'a', 'r', 'r', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'c', 'o', 'n', 'n', 'a', 'i', 's', 'Ġ', 'c', 'e', 'Ġ', 'q', 'a', 'r', 't', 'i', 'e', 'r', 'Ġ', 'v', 'r', 'a', 'i', 'm', 'e', 'n', 't', 'Ġ', 'b', 'i', 'z', 'a', 'r', 'r', 'e']",53,50,-3.394136536796138,-3.2229933166503906,,,,,0.9975923895835876,masked_lm
90,sms,Est-ce que tu veux acheter ce materiel a ce type ?,Est-ce que tu veux acheter ce materiel a ce type,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'a', 'c', 'h', 'e', 't', 'e', 'r', 'Ġ', 'c', 'e', 'Ġ', 'm', 'a', 't', 'e', 'r', 'i', 'e', 'l', 'Ġ', 'a', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e', 'Ġ', '?']","['Ġ', 'E', 's', 't', '-', 'c', 'e', 'Ġ', 'q', 'u', 'e', 'Ġ', 't', 'u', 'Ġ', 'v', 'e', 'u', 'x', 'Ġ', 'a', 'c', 'h', 'e', 't', 'e', 'r', 'Ġ', 'c', 'e', 'Ġ', 'm', 'a', 't', 'e', 'r', 'i', 'e', 'l', 'Ġ', 'a', 'Ġ', 'c', 'e', 'Ġ', 't', 'y', 'p', 'e']",51,49,-3.5251087861902572,-3.3673594727808114,,,,,0.9988030195236206,masked_lm
91,sms,Il y a une femme etrange devant la maison.,Il y a une fem etrange devant la maison,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 'u', 'n', 'e', 'Ġ', 'f', 'e', 'm', 'm', 'e', 'Ġ', 'e', 't', 'r', 'a', 'n', 'g', 'e', 'Ġ', 'd', 'e', 'v', 'a', 'n', 't', 'Ġ', 'l', 'a', 'Ġ', 'm', 'a', 'i', 's', 'o', 'n', '.']","['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 'u', 'n', 'e', 'Ġ', 'f', 'e', 'm', 'Ġ', 'e', 't', 'r', 'a', 'n', 'g', 'e', 'Ġ', 'd', 'e', 'v', 'a', 'n', 't', 'Ġ', 'l', 'a', 'Ġ', 'm', 'a', 'i', 's', 'o', 'n']",43,40,-3.604652848354606,-3.7277644157409666,,,,,0.9981713891029358,masked_lm
92,sms,Il y a un policier pres de la fete ce soir.,Il y a un policier pres de la fete ce soir,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 'u', 'n', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'i', 'e', 'r', 'Ġ', 'p', 'r', 'e', 's', 'Ġ', 'd', 'e', 'Ġ', 'l', 'a', 'Ġ', 'f', 'e', 't', 'e', 'Ġ', 'c', 'e', 'Ġ', 's', 'o', 'i', 'r', '.']","['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 'u', 'n', 'Ġ', 'p', 'o', 'l', 'i', 'c', 'i', 'e', 'r', 'Ġ', 'p', 'r', 'e', 's', 'Ġ', 'd', 'e', 'Ġ', 'l', 'a', 'Ġ', 'f', 'e', 't', 'e', 'Ġ', 'c', 'e', 'Ġ', 's', 'o', 'i', 'r']",44,43,-3.310037526217374,-3.229249821152798,,,,,0.9990347623825073,masked_lm
93,sms,Il y a trop d'argent dans la voiture de mon frere.,Il y a trop d'argent dans la voiture de mon frr,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 't', 'r', 'o', 'p', 'Ġ', 'd', ""'"", 'a', 'r', 'g', 'e', 'n', 't', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'l', 'a', 'Ġ', 'v', 'o', 'i', 't', 'u', 'r', 'e', 'Ġ', 'd', 'e', 'Ġ', 'm', 'o', 'n', 'Ġ', 'f', 'r', 'e', 'r', 'e', '.']","['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 't', 'r', 'o', 'p', 'Ġ', 'd', ""'"", 'a', 'r', 'g', 'e', 'n', 't', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'l', 'a', 'Ġ', 'v', 'o', 'i', 't', 'u', 'r', 'e', 'Ġ', 'd', 'e', 'Ġ', 'm', 'o', 'n', 'Ġ', 'f', 'r', 'r']",51,48,-3.0806619980755974,-3.373658021291097,,,,,0.99832683801651,masked_lm
94,sms,Il y a une musique penible dans ce quartier.,Il y a une muzik penible dans ce qartier,1,synthetic balanced example; sms-style written abbreviations and punctuation drop,"['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 'u', 'n', 'e', 'Ġ', 'm', 'u', 's', 'i', 'q', 'u', 'e', 'Ġ', 'p', 'e', 'n', 'i', 'b', 'l', 'e', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'c', 'e', 'Ġ', 'q', 'u', 'a', 'r', 't', 'i', 'e', 'r', '.']","['Ġ', 'I', 'l', 'Ġ', 'y', 'Ġ', 'a', 'Ġ', 'u', 'n', 'e', 'Ġ', 'm', 'u', 'z', 'i', 'k', 'Ġ', 'p', 'e', 'n', 'i', 'b', 'l', 'e', 'Ġ', 'd', 'a', 'n', 's', 'Ġ', 'c', 'e', 'Ġ', 'q', 'a', 'r', 't', 'i', 'e', 'r']",45,41,-3.603376007080078,-3.894459887248714,,,,,0.9940210580825806,masked_lm
